nCharged,nChargedNonMuon,nTracks,nTracksNonMuon,totalCharge,sumPtChargedNonMuon,nRecoTracks,visibleEnergy,visiblePx,visiblePy,visiblePz,visiblePt,invMass,recoilMass,totalEnergy,mu1_E,mu1_px,mu1_py,mu1_pz,mu1_pt,mu1_charge,mu2_E,mu2_px,mu2_py,mu2_pz,mu2_pt,mu2_charge,dimuon_px,dimuon_py,dimuon_pz,dimuon_pt,missingEnergy,missingPx,missingPy,missingPz,met,process_id,weight,process_type,process_group
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.25423,-15.518803,-62.09931,28.515375,64.00904,81.90917,124.75113,107.29254,65.487045,-48.658066,-41.47598,14.165768,63.93641,1.0,41.805492,33.862556,-20.02379,14.144077,39.339863,-1.0,-14.795509,-61.49977,28.309845,63.25448,141.74577,15.518803,62.09931,-28.515375,64.00904,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.662186,-5.691104,34.715298,-49.73191,35.178696,91.18657,126.427444,109.662186,53.351505,9.489482,52.479126,1.5015625,53.33019,-1.0,56.310677,-15.180586,-17.763828,-51.233475,23.366724,1.0,-5.691104,34.715298,-49.73191,35.178696,140.33781,5.691104,-34.715298,49.73191,35.178696,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.52846,55.56972,-5.3649216,25.285538,55.8281,90.41119,129.37482,107.87268,64.12583,55.040527,32.53949,4.8810153,63.939644,-1.0,43.746845,-1.3007401,-39.880943,17.932804,39.90215,1.0,53.739788,-7.3414536,22.81382,54.238934,138.47154,-55.56972,5.3649216,-25.285538,55.8281,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.83272,45.236908,-26.17813,14.78471,52.265404,94.57634,130.57391,108.79027,80.737175,67.5003,-42.241875,13.3343525,79.6283,1.0,28.053097,-22.920908,16.103807,1.5020299,28.012508,-1.0,44.57939,-26.138067,14.836382,51.677082,140.16728,-45.236908,26.17813,-14.78471,52.265404,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.12457,-16.115217,61.702015,-10.770916,63.77177,86.64913,126.27663,108.12457,58.301914,29.17396,50.06657,6.4274755,57.946365,-1.0,49.82266,-45.289177,11.635444,-17.198391,46.759953,1.0,-16.115217,61.702015,-10.770916,63.77177,141.87543,16.115217,-61.702015,10.770916,63.77177,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,194.91106,-14.470073,34.564907,-79.07573,37.471535,91.1186,145.48479,99.27355,62.121525,-24.43828,56.2276,-10.014573,61.30883,1.0,37.152027,13.927412,-22.012068,26.490559,26.048107,-1.0,-10.510868,34.21553,16.475986,35.793587,55.088943,14.470073,-34.564907,79.07573,37.471535,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.475075,-43.69844,30.725283,-6.4614143,53.419067,98.768906,126.56129,112.475075,67.416306,-32.11532,49.28772,32.928185,58.827484,-1.0,45.05877,-11.58312,-18.562437,-39.3896,21.879963,1.0,-43.69844,30.725283,-6.4614143,53.419067,137.52493,43.69844,-30.725283,6.4614143,53.419067,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.078217e+09,4.0,114.201096,-20.046011,-45.83261,24.642075,50.0247,92.685555,129.9338,108.415634,62.70107,-50.458572,-36.47171,-7.4263635,62.259563,1.0,45.71457,30.336779,-9.4819765,32.856873,31.784084,-1.0,-20.121794,-45.953686,25.43051,50.166004,135.7989,20.046011,45.83261,-24.642075,50.0247,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.573456,42.799587,-21.221601,-41.24119,47.77197,90.79368,124.32523,110.573456,67.87402,50.1924,-45.197548,-6.690905,67.54329,-1.0,42.699432,-7.392816,23.975946,-34.550285,25.089834,1.0,42.799587,-21.221601,-41.24119,47.77197,139.42654,-42.799587,21.221601,41.24119,47.77197,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.193016,-42.38038,43.668205,-25.054024,60.852352,85.61171,126.32039,107.74505,74.404045,-57.990128,46.442963,4.0173388,74.29538,1.0,33.341003,15.927816,-3.0852404,-29.127117,16.223873,-1.0,-42.06231,43.357723,-25.10978,60.40803,141.80698,42.38038,-43.668205,25.054024,60.852352,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.42879,21.533674,40.36292,-36.652817,45.747833,91.69978,128.83228,108.62219,76.60493,52.774387,46.10518,-30.94305,70.07727,-1.0,32.01726,-31.126259,-5.6641526,-4.915164,31.637424,1.0,21.648129,40.441025,-35.858215,45.870667,140.57121,-21.533674,-40.36292,36.652817,45.747833,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.15948,-38.373463,-46.686035,11.641842,60.43268,91.36449,125.569626,110.15948,63.47009,-62.09395,-11.085897,-7.0623803,63.07579,1.0,46.68939,23.720486,-35.60014,18.704222,42.778866,-1.0,-38.373463,-46.686035,11.641842,60.43268,139.84052,38.373463,46.686035,-11.641842,60.43268,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.68368,60.87639,-16.368965,-5.294519,63.0387,91.05853,124.10524,110.77909,85.454475,84.96135,-9.007472,-1.6975881,85.43749,1.0,25.324615,-24.1474,-7.4395456,-1.6949688,25.267445,-1.0,60.81395,-16.447018,-3.392557,62.998737,137.31631,-60.87639,16.368965,5.294519,63.0387,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,116.37332,-19.411526,-46.93287,20.463034,50.78879,62.22159,164.36327,78.71248,53.2637,-25.418644,-37.010975,-28.654535,44.898994,-1.0,25.448784,3.2398286,-5.6022263,24.61178,6.471586,1.0,-22.178816,-42.6132,-4.042755,48.039406,133.62668,19.411526,46.93287,-20.463034,50.78879,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.625946,-56.501022,-23.246195,20.346867,61.096245,74.73824,142.50781,95.55466,60.315754,-45.38621,-29.86877,-26.190044,54.332787,-1.0,35.2389,-8.0252905,4.7418456,33.98338,9.321502,1.0,-53.411503,-25.126925,7.793335,59.026695,141.37405,56.501022,23.246195,-20.346867,61.096245,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,113.08633,40.583313,-41.744556,1.3850746,58.220387,96.17665,125.62271,111.93777,72.003426,52.693584,-34.205093,-35.1834,62.821987,1.0,39.93434,-12.947871,-6.9849753,37.125393,14.711806,-1.0,39.745712,-41.190067,1.9419937,57.23935,136.91367,-40.583313,41.744556,-1.3850746,58.220387,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.0758,-30.159554,-47.590286,-0.67079264,56.342117,65.2145,161.33801,81.44595,54.66106,21.011265,-46.747433,19.000425,51.252274,-1.0,26.784891,-25.184479,-0.84122735,-9.079944,25.198524,1.0,-4.173214,-47.58866,9.920482,47.771294,139.9242,30.159554,47.590286,0.67079264,56.342117,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.845535,-57.837746,22.891787,5.6255283,62.203205,88.758934,127.03573,108.48015,65.49613,-42.261562,38.832253,-31.55536,57.393234,-1.0,42.984013,-15.455617,-15.803255,36.864437,22.104727,1.0,-57.71718,23.028997,5.3090763,62.141834,141.15446,57.837746,-22.891787,-5.6255283,62.203205,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.0694451e+09,4.0,117.855064,44.914272,-4.320748,46.284004,45.12162,90.57698,125.02481,110.14597,81.64048,39.054955,-8.659056,71.16796,40.00336,1.0,28.505495,5.7727475,4.219804,-27.593702,7.1506195,-1.0,44.8277,-4.439252,43.574257,45.046974,132.14493,-44.914272,4.320748,-46.284004,45.12162,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.11115,-14.098904,38.84414,-37.92003,41.323677,88.49712,131.16252,106.25627,78.76099,-0.62613857,44.719032,-64.83124,44.723415,-1.0,27.495281,-13.754582,-5.8916016,23.066677,14.963272,1.0,-14.380721,38.82743,-41.76456,41.405006,139.88885,14.098904,-38.84414,37.92003,41.323677,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.843445,-45.481956,-7.628187,-42.967922,46.117214,89.95856,125.18314,109.843445,56.352657,-45.7928,-32.55162,4.3604045,56.183525,-1.0,53.490788,0.31084606,24.923433,-47.328327,24.925371,1.0,-45.481956,-7.628187,-42.967922,46.117214,140.15656,45.481956,7.628187,42.967922,46.117214,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.5769,13.836392,41.43264,-45.566494,43.68191,89.51552,125.55542,109.49773,65.848274,51.82913,29.857473,-27.536331,59.814106,-1.0,43.649452,-38.05523,11.539669,-17.996964,39.766373,1.0,13.773899,41.39714,-45.533295,43.62847,140.4231,-13.836392,-41.43264,45.566494,43.68191,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.06538336e+09,4.0,111.08209,9.403204,6.1311707,55.53416,11.225484,91.32768,128.74123,108.53288,56.513523,48.62489,-9.292538,27.258537,49.50486,-1.0,52.019363,-39.3388,15.485442,30.30932,42.276943,1.0,9.286091,6.1929045,57.567856,11.1617,138.91791,-9.403204,-6.1311707,-55.53416,11.225484,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.935745,19.07824,-56.846535,2.1636846,59.962555,93.03031,125.994194,110.5602,61.907536,56.195877,-25.90199,-1.9061892,61.87802,-1.0,48.652668,-37.455967,-30.78162,4.0748944,48.481518,1.0,18.73991,-56.68361,2.1687052,59.701054,139.06425,-19.07824,56.846535,-2.1636846,59.962555,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.67361,8.767234,-63.6619,3.0773172,64.26276,88.73967,124.84401,109.57741,56.890392,-7.613981,-39.060585,-40.654587,39.795753,1.0,52.68701,16.351189,-24.556667,43.652157,29.502394,-1.0,8.737207,-63.617252,2.99757,64.21443,140.32639,-8.767234,63.6619,-3.0773172,64.26276,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,107.29895,-52.53597,-5.024456,12.561066,52.77569,92.574356,131.98688,107.29895,73.439644,-68.814125,24.331173,8.122342,72.98897,-1.0,33.85931,16.278156,-29.355629,4.438724,33.56682,1.0,-52.53597,-5.024456,12.561066,52.77569,142.70105,52.53597,5.024456,-12.561066,52.77569,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.39487,15.200967,-59.265007,8.746357,61.183414,90.26255,126.292885,109.39487,79.146996,-1.3070726,-73.286255,29.86042,73.29791,1.0,30.247875,16.50804,14.021248,-21.114063,21.658964,-1.0,15.200967,-59.265007,8.746357,61.183414,140.60513,-15.200967,59.265007,-8.746357,61.183414,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,102.7534,28.27147,31.524166,23.093515,42.34441,84.929245,148.45071,95.35072,53.00069,38.754498,-2.812159,36.04489,38.85639,1.0,42.350033,-15.843005,34.893246,-18.026823,38.321526,-1.0,22.911491,32.081085,18.018068,39.42249,147.2466,-28.27147,-31.524166,-23.093515,42.34441,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,105.455536,-42.032463,-33.53323,-25.973394,53.76993,72.05329,154.27165,87.78387,66.41972,-42.4115,-19.52051,-47.24167,46.688175,1.0,21.364141,2.8900156,3.4753366,20.88006,4.519973,-1.0,-39.521484,-16.045174,-26.361609,42.65437,144.54446,42.032463,33.53323,25.973394,53.76993,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.057434,5.9589844,-60.225647,-6.1899285,60.519733,59.596817,173.8027,71.688805,43.26725,-40.86878,-11.400504,-8.473902,42.4291,-1.0,28.421556,19.335152,-20.815449,-0.79645354,28.410051,1.0,-21.533627,-32.215954,-9.270355,38.750027,138.94257,-5.9589844,60.225647,6.1899285,60.519733,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.30333,-48.566635,34.864857,14.627823,59.78525,91.38561,125.808205,110.04726,77.28952,-62.97249,42.717155,-13.541049,76.093956,1.0,32.757732,14.615027,-7.995523,28.205002,16.659155,-1.0,-48.35746,34.721634,14.663953,59.531803,139.69667,48.566635,-34.864857,-14.627823,59.78525,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.17061,59.227966,-13.595081,5.4588013,60.768234,92.93185,124.70374,111.17061,58.999687,29.065983,-19.058414,47.674824,34.75708,-1.0,52.17092,30.161983,5.4633336,-42.216022,30.652786,1.0,59.227966,-13.595081,5.4588013,60.768234,138.82939,-59.227966,13.595081,-5.4588013,60.768234,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.91117,-25.144093,64.03517,-14.09145,68.79483,74.93468,137.55956,98.38515,79.424835,-18.143833,75.12228,-18.32294,77.28231,-1.0,18.960312,-5.416016,-17.224667,5.783735,18.05609,1.0,-23.559849,57.89761,-12.539206,62.5076,145.08884,25.144093,-64.03517,14.09145,68.79483,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.97266,-7.655778,-17.385891,-59.040688,18.996845,90.768036,127.70641,108.85982,33.216377,-17.85242,-21.517689,17.932884,27.959253,1.0,75.64344,9.948749,4.015212,-74.87864,10.728445,-1.0,-7.903672,-17.502476,-56.945755,19.204288,139.02734,7.655778,17.385891,59.040688,18.996845,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.52971,-16.66526,20.798471,-54.87609,26.65159,92.169,125.420364,110.52971,39.513958,-38.473515,-4.542757,7.777244,38.74078,1.0,71.015755,21.808254,25.341228,-62.653336,33.433186,-1.0,-16.66526,20.798471,-54.87609,26.65159,139.47029,16.66526,-20.798471,54.87609,26.65159,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.7316,13.459921,-39.6788,-45.911373,41.8996,90.430046,125.74495,109.7316,45.16271,-0.5565851,-41.80373,17.081833,41.807434,1.0,64.56889,14.016506,2.1249316,-62.993206,14.176663,-1.0,13.459921,-39.6788,-45.911373,41.8996,140.2684,-13.459921,39.6788,45.911373,41.8996,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,105.54133,-18.807652,-55.737904,28.046637,58.82552,83.01757,128.92343,105.54133,72.48709,-46.574787,-40.693554,37.804535,61.848007,1.0,33.054237,27.767136,-15.04435,-9.757898,31.58079,-1.0,-18.807652,-55.737904,28.046637,58.82552,144.45868,18.807652,55.737904,-28.046637,58.82552,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.28137,21.404207,-35.665035,-41.669865,41.59489,92.06468,127.80932,109.28137,64.490685,5.536634,-63.421295,-10.301152,63.66251,-1.0,44.790684,15.867574,27.75626,-31.368711,31.971704,1.0,21.404207,-35.665035,-41.669865,41.59489,140.71863,-21.404207,35.665035,41.669865,41.59489,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.66787,4.6095676,-12.1084385,-58.521713,12.956172,94.21815,124.672066,111.66787,79.780624,11.598351,-42.108772,-66.7627,43.676888,-1.0,31.887245,-6.988783,30.000334,8.240989,30.803621,1.0,4.6095676,-12.1084385,-58.521713,12.956172,138.33212,-4.6095676,12.1084385,58.521713,12.956172,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.0651781e+09,4.0,112.517715,49.773117,-19.398388,27.83665,53.419666,91.21544,125.97006,109.903595,64.188126,29.428457,-55.899643,11.370642,63.172813,1.0,45.715473,20.390453,36.444786,18.598171,41.761143,-1.0,49.81891,-19.454857,29.968813,53.48285,137.48228,-49.773117,19.398388,-27.83665,53.419666,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.06958,32.82596,-43.471157,19.67721,54.472794,86.73651,136.4101,102.83102,49.16348,-7.990965,-47.056892,-11.782263,47.730564,1.0,53.667538,41.664757,8.600479,32.714905,42.543156,-1.0,33.67379,-38.456413,20.932642,51.11575,141.93042,-32.82596,43.471157,-19.67721,54.472794,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,105.43791,-30.879435,34.603966,5.10832,46.378593,93.449715,138.88365,103.88836,65.54187,-19.81309,58.91194,-20.797625,62.15445,1.0,38.34649,-10.618086,-25.70757,26.397177,27.814077,-1.0,-30.431175,33.204372,5.599552,45.039837,144.56209,30.879435,-34.603966,-5.10832,46.378593,signal,0.0012192587939698495,signal,Signal
11.0,9.0,11.0,9.0,1.0,1.0800113e+09,11.0,124.19016,-34.0248,-36.513683,39.91115,49.90928,91.235344,130.38202,107.648834,75.77703,-20.103281,-53.786465,49.447075,57.420605,-1.0,31.871801,-14.632883,17.439001,-22.30588,22.764885,1.0,-34.736164,-36.347466,27.141195,50.276627,125.80984,34.0248,36.513683,-39.91115,49.90928,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.72232,7.5012054,-31.888508,43.828537,32.758892,89.28986,134.57904,104.72232,56.141876,48.073288,-11.419231,26.654284,49.410927,-1.0,48.58045,-40.572083,-20.469276,17.174255,45.443207,1.0,7.5012054,-31.888508,43.828537,32.758892,145.27768,-7.5012054,31.888508,-43.828537,32.758892,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.272606,50.712906,-10.566225,33.300816,51.801968,92.67796,124.3097,111.272606,69.2745,67.7759,-13.442279,-4.966718,69.09608,1.0,41.998108,-17.062998,2.8760538,38.267532,17.303686,-1.0,50.712906,-10.566225,33.300816,51.801968,138.72739,-50.712906,10.566225,-33.300816,51.801968,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.38492,51.509075,34.408188,10.882763,61.944397,89.49591,125.765884,109.38492,64.10923,23.757456,57.144287,-16.735819,61.886074,-1.0,45.275692,27.75162,-22.7361,27.618582,35.875935,1.0,51.509075,34.408188,10.882763,61.944397,140.61508,-51.509075,-34.408188,-10.882763,61.944397,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,113.917,33.92353,8.229135,-41.838455,34.90737,99.35897,125.548706,113.21945,50.61044,47.12247,0.36729094,18.459,47.1239,1.0,62.609016,-13.848958,7.8559914,-60.550465,15.922005,-1.0,33.273514,8.223282,-42.091465,34.274612,136.08301,-33.92353,-8.229135,41.838455,34.90737,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,2.0,1.0564431e+09,4.0,111.113106,-9.23027,50.87087,30.205946,51.70148,91.83034,126.74238,109.73836,52.092785,-27.600101,38.219185,-22.16229,47.143097,-1.0,57.645576,18.520464,12.445599,53.1516,22.313684,1.0,-9.079638,50.664783,30.98931,51.47193,138.8869,9.23027,-50.87087,-30.205946,51.70148,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.30473,18.811733,36.283123,51.084667,40.86987,88.2687,124.537865,109.56337,58.461338,50.014503,1.892827,30.210512,50.05031,-1.0,51.102028,-31.829712,34.332584,20.482697,46.817272,1.0,18.184792,36.22541,50.693207,40.53353,139.69527,-18.811733,-36.283123,-51.084667,40.86987,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.16548,-12.223278,53.616463,28.626686,54.992123,91.06489,125.33982,110.16548,70.027985,-45.49545,52.874847,6.1898427,69.753746,-1.0,40.1375,33.27217,0.7416153,22.436844,33.280434,1.0,-12.223278,53.616463,28.626686,54.992123,139.83452,12.223278,-53.616463,-28.626686,54.992123,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,99.34504,-12.9333725,-18.332499,41.543385,22.435522,87.3035,143.30376,99.17187,72.07319,-31.19567,-22.878262,60.81069,38.685715,-1.0,27.09868,18.33838,4.6010838,-19.412697,18.906776,1.0,-12.857288,-18.277178,41.397995,22.34648,150.65497,12.9333725,18.332499,-41.543385,22.435522,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.63485,-58.913692,-23.980192,-2.2542953,63.607174,88.01071,127.33365,108.06406,65.118,-57.588383,10.000774,-28.703602,58.4503,1.0,42.94606,-0.5713733,-33.379158,27.015734,33.38405,-1.0,-58.159756,-23.378384,-1.6878681,62.682583,140.36514,58.913692,23.980192,2.2542953,63.607174,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,100.36229,21.141897,76.75066,-14.376895,79.60932,59.399063,125.88529,100.36229,66.544395,12.783504,63.424202,15.559247,64.69967,-1.0,33.81789,8.358394,13.326465,-29.936142,15.730779,1.0,21.141897,76.75066,-14.376895,79.60932,149.63771,-21.141897,-76.75066,14.376895,79.60932,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,107.785126,-24.045866,30.850529,27.5003,39.11469,96.59922,133.93597,107.785126,45.605064,-40.433655,-5.1929026,-20.443964,40.765755,-1.0,62.180065,16.387789,36.04343,47.944263,39.594048,1.0,-24.045866,30.850529,27.5003,39.11469,142.21487,24.045866,-30.850529,-27.5003,39.11469,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.93463,-29.111513,-21.878078,48.799366,36.416077,91.532036,126.13802,109.93463,67.40235,-44.17372,17.88144,47.665436,47.655678,1.0,42.532276,15.062208,-39.759518,1.1339287,42.51693,-1.0,-29.111513,-21.878078,48.799366,36.416077,140.06537,29.111513,21.878078,-48.799366,36.416077,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,96.24715,23.222557,11.030696,-21.65405,25.70921,89.56456,150.85439,95.52953,43.930077,34.758286,-15.557608,21.901012,38.081196,1.0,51.599457,-11.372616,26.225447,-42.957817,28.585144,-1.0,23.38567,10.667839,-21.056805,25.703936,153.75285,-23.222557,-11.030696,21.65405,25.70921,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.81854,-49.20197,-34.71032,-18.272757,60.213287,90.00322,125.264946,109.81854,73.915794,-52.513714,-16.81952,-49.22336,55.141514,1.0,35.902752,3.311743,-17.8908,30.950602,18.194735,-1.0,-49.20197,-34.71032,-18.272757,60.213287,140.18146,49.20197,34.71032,18.272757,60.213287,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,114.785835,-7.434708,-0.19168663,55.63234,7.4371786,99.36693,124.94482,113.525154,82.03232,-4.428024,-18.219055,79.860756,18.749437,-1.0,31.492838,-2.9429379,18.3055,-25.456377,18.540556,1.0,-7.3709617,0.086444855,54.40438,7.3714685,135.21417,7.434708,0.19168663,-55.63234,7.4371786,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.97074,12.994918,45.84155,-40.9063,47.647827,82.99976,143.16272,97.78679,61.699055,4.8671207,21.340332,-57.68583,21.888323,1.0,36.087738,7.040787,20.091196,29.138918,21.289171,-1.0,11.9079075,41.431526,-28.546911,43.10881,139.02927,-12.994918,-45.84155,40.9063,47.647827,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.49937,-48.90005,0.7549341,35.98846,48.90588,88.180244,131.7897,105.81446,46.1732,-30.717154,-33.330437,-8.802474,45.326168,-1.0,59.641262,-15.019459,35.937515,45.166046,38.94983,1.0,-45.73661,2.6070786,36.36357,45.810856,140.50064,48.90005,-0.7549341,-35.98846,48.90588,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.388084,29.076181,-30.616276,-43.047573,42.22299,82.83364,136.21031,101.616325,53.490913,13.43757,-51.767517,-0.90239304,53.48312,-1.0,48.125412,14.153346,20.931303,-40.958504,25.267303,1.0,27.590916,-30.836214,-41.860897,41.3779,145.61191,-29.076181,30.616276,43.047573,42.22299,signal,0.0012192587939698495,signal,Signal
